Unnamed: 0,CO_GT,PT08_S1_CO,NMHC_GT,Nox_GT,PT08_S3_Nox,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T2,RH,AH,C6H6_GT
4459.0,0.8,942.2,-999.0,17.3,824.2,29.1,1567.1,856.2,28.2,103.3,57.907,4.9
4460.0,1.3,982.2,-999.0,52.3,835.2,71.1,1567.1,638.2,34.0,64.7,50.527,6.7
4461.0,2.3,1136.2,-999.0,132.3,727.2,114.1,1591.1,1236.2,25.9,66.1,32.578,10.5
4462.0,-999.0,1167.2,-999.0,-999.0,826.2,-999.0,1702.1,1100.2,15.1,130.5,33.235,9.1
4463.0,3.3,1024.2,-999.0,189.3,704.2,84.1,1346.1,943.2,14.9,75.1,1.9777,14.3
4464.0,-999.0,1430.2,-999.0,-999.0,638.2,-999.0,2069.1,1382.2,11.1,154.9,30.505,20.7
4465.0,1.2,928.2,-999.0,-999.0,1930.2,-999.0,1198.1,785.2,12.0,156.5,32.668,3.8
4466.0,3.4,1303.2,-999.0,460.3,489.2,152.1,1573.1,1541.2,17.8,111.3,3.436,14.4
4467.0,2.3,1207.2,136.1,119.3,877.2,106.1,1532.1,1075.2,14.0,128.1,3.139,7.3
4468.0,-999.0,989.2,-999.0,-999.0,840.2,-999.0,1607.1,584.2,34.6,69.5,56.101,5.7
4469.0,2.2,1169.2,-999.0,318.3,681.2,192.1,1201.1,1106.2,5.6,163.1,2.3179,7.9
4470.0,2.5,1286.2,-999.0,168.3,620.2,132.1,1880.1,1759.2,31.2,58.7,39.265,17.1
4471.0,2.3,1210.2,-999.0,333.3,611.2,188.1,1224.1,1390.2,14.7,89.1,2.3011,9.1
4472.0,1.4,1039.2,-999.0,268.3,687.2,92.1,1556.1,1115.2,19.9,128.7,44.134,8.5
4473.0,-999.0,1296.2,-999.0,-999.0,845.2,-999.0,1626.1,802.2,23.1,72.5,30.259,10.1
4474.0,3.1,1187.2,-999.0,196.3,766.2,110.1,1840.1,1093.2,16.7,141.7,39.859,11.8
4475.0,-999.0,863.2,-999.0,-999.0,1172.2,-999.0,1381.1,808.2,13.3,123.5,2.8984,3.2
4476.0,-999.0,1409.2,-999.0,-999.0,562.2,-999.0,2004.1,1601.2,26.6,100.5,5.239,20.9
4477.0,1.7,973.2,-999.0,126.3,800.2,121.1,1441.1,891.2,33.0,43.7,32.242,8.3
4478.0,-999.0,1039.2,-999.0,292.3,791.2,162.1,987.1,1115.2,5.1,95.1,1.354,6.4
4479.0,2.3,1192.2,-999.0,335.3,618.2,194.1,1290.1,1110.2,7.4,140.1,2.2585,10.0
4480.0,2.3,1107.2,-999.0,167.3,714.2,138.1,1675.1,1348.2,31.0,53.9,35.605,12.9
4481.0,2.6,1274.2,-999.0,160.3,771.2,126.1,1682.1,1231.2,20.6,71.9,2.6695,13.3
4482.0,2.1,1040.2,-999.0,296.3,723.2,150.1,1104.1,835.2,12.7,77.1,1.7758,7.9
4483.0,2.8,1266.2,-999.0,380.3,564.2,134.1,1410.1,1373.2,14.1,112.7,2.782,14.1
4484.0,0.7,850.2,-999.0,31.3,1038.2,40.1,1568.1,727.2,25.0,109.3,50.824,3.2
4485.0,-999.0,753.2,-999.0,-999.0,1568.2,-999.0,792.1,337.2,7.0,98.7,1.5739,0.4
4486.0,-999.0,730.2,-999.0,-999.0,1434.2,-999.0,1065.1,438.2,15.3,109.5,2.9182,0.8
4487.0,1.9,991.2,-999.0,91.3,874.2,75.1,1581.1,644.2,15.2,109.1,2.8927,8.9
4488.0,2.1,969.2,-999.0,97.3,853.2,101.1,1680.1,862.2,24.0,81.9,35.998,10.1
4489.0,3.3,1260.2,-999.0,403.3,568.2,79.1,1755.1,1231.2,19.7,150.7,51.043,15.3
4490.0,-999.0,1074.2,-999.0,104.3,678.2,89.1,1751.1,982.2,27.6,103.1,56.092,9.2
4491.0,1.0,898.2,-999.0,189.3,1013.2,93.1,954.1,702.2,7.1,115.3,1.8352,2.9
4492.0,1.7,1047.2,-999.0,119.3,913.2,89.1,1458.1,981.2,19.3,70.9,2.4436,8.2
4493.0,3.2,1107.2,-999.0,346.3,683.2,132.1,1582.1,1131.2,25.2,51.7,2.5195,17.3
4494.0,2.2,1017.2,-999.0,109.3,822.2,95.1,1722.1,1014.2,21.0,102.1,37.438,9.9
4495.0,1.0,835.2,-999.0,52.3,1265.2,67.1,1182.1,517.2,19.2,51.9,1.8019,3.7
4496.0,0.8,920.2,-999.0,67.3,920.2,47.1,1317.1,820.2,20.6,124.3,44.413,3.6
4497.0,0.5,749.2,-999.0,25.3,1145.2,33.1,1255.1,584.2,22.6,97.3,39.331,1.7
4498.0,2.0,1134.2,-999.0,144.3,689.2,115.1,1774.1,964.2,32.8,73.9,53.959,11.1
4499.0,0.6,878.2,-999.0,54.3,1182.2,54.1,782.1,451.2,6.1,85.9,1.312,1.0
4500.0,0.9,796.2,-999.0,93.3,1136.2,52.1,1026.1,506.2,13.4,106.1,2.5132,2.1
4501.0,-999.0,1094.2,-999.0,-999.0,877.2,-999.0,1519.1,919.2,21.1,61.3,2.3614,9.7
4502.0,3.4,1197.2,-999.0,158.3,698.2,125.1,1986.1,1132.2,28.4,63.5,36.004,18.3
4503.0,0.6,864.2,-999.0,28.3,1052.2,42.1,1558.1,728.2,27.0,103.7,5.515,2.6
4504.0,-999.0,1329.2,-999.0,-999.0,561.2,-999.0,1739.1,1204.2,26.0,88.5,43.828,15.7
4505.0,3.3,1285.2,-999.0,364.3,581.2,134.1,1866.1,1293.2,26.7,88.7,45.787,18.4
4506.0,1.5,-999.0,-999.0,56.3,-999.0,70.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4507.0,1.7,1095.2,-999.0,109.3,843.2,98.1,1736.1,999.2,29.4,71.9,43.333,8.6
4508.0,2.4,1215.2,-999.0,116.3,784.2,125.1,1715.1,852.2,31.7,42.1,2.977,14.0
4509.0,3.1,1346.2,-999.0,353.3,639.2,138.1,1907.1,1458.2,32.7,69.7,50.716,18.2
4510.0,-999.0,955.2,-999.0,-999.0,818.2,-999.0,1366.1,804.2,18.0,105.3,32.233,7.9
4511.0,0.9,953.2,-999.0,94.3,861.2,61.1,1401.1,825.2,17.5,162.1,48.136,4.4
4512.0,-999.0,962.2,-999.0,111.3,861.2,97.1,1559.1,804.2,31.8,63.1,43.561,6.8
4513.0,4.7,1510.2,-999.0,584.3,419.2,169.1,1726.1,1812.2,19.5,95.1,3.283,19.5
4514.0,0.8,900.2,66.1,47.3,1207.2,60.1,1307.1,836.2,11.2,126.5,2.5993,2.7
4515.0,4.6,1469.2,-999.0,251.3,677.2,144.1,1997.1,1471.2,15.6,101.3,2.752,21.7
4516.0,0.8,877.2,-999.0,93.3,1148.2,79.1,829.1,399.2,7.4,97.5,1.6021,1.5
4517.0,2.2,1073.2,-999.0,230.3,896.2,110.1,1058.1,1238.2,9.7,103.5,1.9489,7.1
4518.0,0.9,996.2,-999.0,100.3,845.2,81.1,1153.1,697.2,13.2,137.3,30.964,2.7
4519.0,1.7,1110.2,-999.0,308.3,822.2,150.1,971.1,1393.2,10.2,68.9,1.3747,7.4
4520.0,1.2,1017.2,-999.0,192.3,827.2,107.1,1147.1,829.2,11.5,133.3,2.7844,4.0
4521.0,3.0,1348.2,-999.0,392.3,559.2,91.1,1816.1,1413.2,20.3,132.7,4.765,17.2
4522.0,1.4,1113.2,-999.0,193.3,828.2,114.1,1217.1,881.2,12.1,144.7,30.385,5.2
4523.0,4.8,1518.2,-999.0,798.3,515.2,170.1,1602.1,2048.2,13.9,135.7,31.927,19.9
4524.0,0.6,825.2,-999.0,47.3,1079.2,62.1,1475.1,659.2,22.9,97.9,40.372,3.2
4525.0,1.9,1161.2,173.1,109.3,827.2,87.1,1597.1,1243.2,16.4,110.7,30.634,9.0
4526.0,1.2,794.2,-999.0,170.3,1100.2,104.1,826.1,611.2,7.5,69.3,1.1728,3.6
4527.0,2.7,1171.2,-999.0,156.3,631.2,120.1,1911.1,1346.2,33.6,72.1,55.285,14.4
4528.0,0.6,864.2,-999.0,72.3,1288.2,69.1,1255.1,441.2,16.6,72.5,2.1256,2.8
4529.0,3.0,1329.2,470.1,182.3,707.2,107.1,1823.1,1288.2,19.7,83.7,2.9221,14.1
4530.0,1.4,991.2,-999.0,295.3,817.2,144.1,931.1,1037.2,0.4,122.1,1.2643,5.5
4531.0,0.6,843.2,-999.0,61.3,1353.2,63.1,1330.1,501.2,23.0,61.5,2.6383,4.2
4532.0,3.5,-999.0,-999.0,472.3,-999.0,158.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4533.0,3.0,1438.2,200.1,221.3,819.2,135.1,1782.1,1595.2,21.2,66.9,2.5795,15.4
4534.0,1.2,967.2,-999.0,68.3,821.2,61.1,1639.1,822.2,24.1,114.5,50.605,6.3
4535.0,2.7,1083.2,-999.0,177.3,825.2,143.1,1793.1,1008.2,37.8,35.5,34.249,14.8
4536.0,1.3,956.2,62.1,62.3,1235.2,71.1,1282.1,518.2,9.9,143.7,2.7106,3.2
4537.0,0.9,1176.2,-999.0,287.3,679.2,113.1,1216.1,1455.2,8.1,152.5,2.5651,8.8
4538.0,1.5,988.2,40.1,82.3,1396.2,91.1,1304.1,692.2,7.2,123.7,1.9828,4.1
4539.0,1.3,992.2,-999.0,166.3,890.2,126.1,902.1,818.2,11.3,69.1,1.4758,3.5
4540.0,2.2,1038.2,-999.0,122.3,744.2,116.1,1631.1,1095.2,24.1,69.9,30.913,12.1
4541.0,0.6,835.2,-999.0,39.3,1088.2,41.1,1471.1,563.2,24.8,111.9,51.442,2.6
4542.0,0.5,851.2,-999.0,46.3,1349.2,46.1,918.1,377.2,3.5,170.9,2.1208,0.5
4543.0,1.1,890.2,-999.0,129.3,1097.2,92.1,776.1,454.2,7.3,68.5,1.1464,2.0
4544.0,3.5,1405.2,332.1,161.3,638.2,103.1,2065.1,1378.2,18.8,115.3,37.069,19.9
4545.0,0.3,905.2,-999.0,120.3,986.2,90.1,904.1,598.2,4.1,113.7,1.5064,2.5
4546.0,1.0,960.2,-999.0,198.3,802.2,49.1,1435.1,886.2,18.8,148.9,47.683,5.8
4547.0,0.7,841.2,-999.0,-999.0,1311.2,-999.0,708.1,289.2,5.4,102.1,1.4689,0.7
4548.0,7.0,1648.2,-999.0,858.3,401.2,173.1,2177.1,1885.2,17.8,136.7,41.239,32.6
4549.0,-999.0,997.2,-999.0,-999.0,951.2,-999.0,1501.1,888.2,14.0,122.3,2.9968,6.5
4550.0,-999.0,975.2,-999.0,-999.0,1015.2,-999.0,1480.1,890.2,19.5,81.5,2.8135,7.8
4551.0,1.7,961.2,-999.0,330.3,839.2,169.1,910.1,816.2,8.7,68.5,1.2502,5.5
4552.0,2.1,1119.2,-999.0,155.3,741.2,149.1,1640.1,1124.2,40.5,29.1,32.308,13.1
4553.0,3.8,1321.2,-999.0,537.3,543.2,192.1,1617.1,1424.2,20.4,93.5,33.013,17.5
4554.0,2.3,-999.0,-999.0,329.3,-999.0,138.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4555.0,1.9,1111.2,-999.0,244.3,720.2,92.1,1262.1,1132.2,14.7,121.3,30.199,7.7
4556.0,0.5,886.2,-999.0,41.3,1257.2,53.1,1374.1,506.2,18.0,104.9,32.065,2.2
4557.0,0.8,958.2,-999.0,96.3,947.2,79.1,1054.1,659.2,13.1,122.5,2.8315,2.2
4558.0,1.6,968.2,-999.0,188.3,830.2,133.1,929.1,617.2,14.1,56.3,1.4428,5.3
4559.0,1.7,1116.2,-999.0,233.3,696.2,153.1,1173.1,1055.2,15.6,98.1,2.6737,5.8
4560.0,2.1,1069.2,-999.0,481.3,782.2,152.1,1054.1,1110.2,4.6,106.1,1.4485,8.8
4561.0,4.7,1389.2,698.1,231.3,692.2,133.1,1982.1,1488.2,12.7,105.1,2.3926,21.6
4562.0,1.3,976.2,-999.0,221.3,795.2,152.1,971.1,861.2,7.0,85.1,1.3771,7.3
4563.0,0.6,788.2,-999.0,37.3,1068.2,45.1,1507.1,754.2,23.7,122.5,52.864,2.3
4564.0,1.8,976.2,-999.0,103.3,878.2,97.1,1675.1,830.2,25.9,81.9,40.267,8.2
4565.0,0.8,830.2,-999.0,33.3,1282.2,41.1,1370.1,441.2,18.7,104.7,33.463,2.3
4566.0,-999.0,1518.2,-999.0,-999.0,454.2,-999.0,2098.1,1666.2,20.9,130.3,47.446,27.2
4567.0,3.4,1247.2,-999.0,313.3,600.2,148.1,1785.1,1233.2,26.3,97.5,48.868,16.9
4568.0,2.5,1156.2,-999.0,463.3,687.2,206.1,1055.1,1490.2,7.6,88.1,1.4692,8.4
4569.0,2.2,1168.2,-999.0,140.3,671.2,132.1,1784.1,1193.2,40.2,35.1,38.263,15.4
4570.0,1.5,990.2,-999.0,176.3,748.2,75.1,1442.1,1006.2,17.9,142.5,43.288,8.0
4571.0,1.5,943.2,-999.0,222.3,871.2,147.1,925.1,722.2,4.5,96.9,1.3261,5.3
4572.0,2.2,1242.2,-999.0,141.3,745.2,117.1,1693.1,1359.2,20.3,85.7,3.0949,12.3
4573.0,1.4,973.2,-999.0,235.3,862.2,156.1,865.1,682.2,12.3,48.1,1.1176,4.9
4574.0,2.5,-999.0,-999.0,226.3,-999.0,128.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4575.0,-999.0,1125.2,-999.0,-999.0,645.2,-999.0,1716.1,929.2,33.9,58.5,45.529,12.2
4576.0,1.0,899.2,-999.0,-999.0,1037.2,-999.0,1254.1,481.2,32.0,53.7,37.531,3.0
4577.0,2.7,1026.2,-999.0,278.3,769.2,134.1,1629.1,1224.2,31.4,38.3,2.6902,13.3
4578.0,3.0,1062.2,-999.0,219.3,794.2,140.1,1731.1,1229.2,27.3,45.1,2.4886,16.1
4579.0,1.8,891.2,-999.0,287.3,874.2,121.1,1077.1,848.2,13.6,63.7,1.5628,7.8
4580.0,4.6,-999.0,-999.0,1015.3,-999.0,210.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4581.0,1.6,1009.2,141.1,112.3,994.2,87.1,1439.1,751.2,16.4,76.3,2.2018,7.7
4582.0,3.3,-999.0,-999.0,418.3,-999.0,129.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4583.0,1.1,953.2,86.1,54.3,999.2,74.1,1396.1,898.2,18.2,89.5,2.8558,4.4
4584.0,1.4,956.2,-999.0,205.3,849.2,98.1,887.1,885.2,9.2,66.1,1.2481,5.0
4585.0,3.2,1064.2,-999.0,412.3,738.2,138.1,1242.1,1063.2,14.2,86.1,2.1649,12.2
4586.0,1.7,1003.2,-999.0,98.3,949.2,96.1,1455.1,748.2,16.3,100.5,2.8468,6.5
4587.0,0.8,935.2,-999.0,50.3,915.2,62.1,1415.1,877.2,20.3,97.1,34.057,4.1
4588.0,-999.0,825.2,-999.0,-999.0,935.2,-999.0,1415.1,774.2,19.5,129.1,43.282,3.7
4589.0,-999.0,832.2,-999.0,-999.0,1122.2,-999.0,912.1,537.2,9.8,92.1,1.7638,2.2
4590.0,-999.0,1130.2,56.1,70.3,1130.2,82.1,1452.1,1051.2,12.2,122.3,2.6809,5.2
4591.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4592.0,4.9,1315.2,-999.0,845.3,526.2,137.1,1576.1,1549.2,6.8,145.3,2.254,22.9
4593.0,0.7,711.2,-999.0,109.3,1938.2,67.1,840.1,416.2,10.5,72.5,1.4683,1.6
4594.0,-999.0,834.2,-999.0,-999.0,997.2,-999.0,1205.1,614.2,15.7,111.9,3.055,4.1
4595.0,0.7,779.2,-999.0,46.3,1393.2,39.1,881.1,454.2,8.7,117.7,2.0809,0.7
4596.0,1.2,-999.0,-999.0,136.3,-999.0,105.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4597.0,0.6,817.2,-999.0,31.3,1113.2,51.1,1501.1,751.2,20.9,108.9,39.787,3.3
4598.0,3.4,1228.2,-999.0,567.3,596.2,153.1,1375.1,1332.2,12.7,108.1,2.452,15.7
4599.0,2.0,1114.2,155.1,93.3,1068.2,94.1,1357.1,671.2,14.2,80.5,2.0314,6.2
4600.0,1.7,1029.2,-999.0,-999.0,787.2,-999.0,1373.1,607.2,38.4,38.7,38.308,8.3
4601.0,0.8,852.2,-999.0,92.3,1029.2,53.1,1203.1,749.2,15.3,116.7,3.0958,4.0
4602.0,0.4,916.2,-999.0,188.3,912.2,126.1,922.1,707.2,4.9,99.5,1.3915,4.2
4603.0,1.5,1031.2,-999.0,79.3,759.2,77.1,1722.1,809.2,30.6,88.9,57.328,8.7
4604.0,-999.0,1029.2,-999.0,-999.0,855.2,-999.0,1567.1,651.2,33.4,66.3,50.026,5.6
4605.0,0.5,797.2,-999.0,25.3,1466.2,37.1,1347.1,410.2,21.7,96.3,36.877,1.5
4606.0,1.1,944.2,-999.0,127.3,944.2,77.1,1039.1,766.2,7.1,154.7,2.4346,2.5
4607.0,-999.0,873.2,-999.0,180.3,1036.2,124.1,994.1,617.2,5.4,151.9,2.1472,2.5
4608.0,2.5,1087.2,-999.0,129.3,755.2,110.1,1839.1,906.2,32.8,51.7,37.741,13.7
4609.0,2.3,-999.0,-999.0,314.3,-999.0,100.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4610.0,2.3,1212.2,-999.0,152.3,840.2,100.1,1691.1,1043.2,19.5,104.3,35.026,9.7
4611.0,3.0,1203.2,-999.0,224.3,649.2,125.1,1968.1,1328.2,23.0,97.5,40.348,16.2
4612.0,1.7,1387.2,-999.0,415.3,535.2,164.1,1368.1,1396.2,13.3,112.5,2.6497,10.1
4613.0,-999.0,870.2,-999.0,-999.0,1070.2,-999.0,1443.1,779.2,20.5,141.5,50.302,3.7
4614.0,4.7,1334.2,-999.0,744.3,524.2,216.1,1432.1,1643.2,6.6,121.9,1.8757,15.8
4615.0,1.3,1018.2,-999.0,157.3,868.2,118.1,937.1,683.2,13.9,64.9,1.6252,3.7
4616.0,6.9,1578.2,-999.0,1247.3,429.2,211.1,2032.1,1643.2,10.0,166.9,30.682,32.3
4617.0,2.2,1034.2,-999.0,280.3,1732.2,111.1,1280.1,925.2,11.4,159.9,32.191,7.2
4618.0,2.5,997.2,-999.0,157.3,896.2,106.1,1392.1,987.2,22.7,34.5,1.4968,13.5
4619.0,0.7,784.2,-999.0,-999.0,1327.2,-999.0,1060.1,342.2,32.7,35.1,2.6401,1.9
4620.0,-999.0,1602.2,-999.0,351.3,410.2,149.1,2662.1,2105.2,26.5,92.7,47.266,35.6
4621.0,2.5,1250.2,-999.0,186.3,626.2,133.1,1925.1,1435.2,34.3,57.1,45.313,15.5
4622.0,0.5,791.2,-999.0,43.3,1291.2,31.1,1295.1,540.2,18.2,158.1,48.772,1.2
4623.0,6.3,1421.2,-999.0,739.3,496.2,134.1,1804.1,1556.2,14.7,150.5,37.315,20.9
4624.0,-999.0,816.2,-999.0,-999.0,1009.2,-999.0,1305.1,537.2,35.6,36.5,31.228,4.6
4625.0,0.5,988.2,-999.0,333.3,861.2,149.1,1030.1,1133.2,4.6,109.7,1.498,6.8
4626.0,1.4,909.2,-999.0,246.3,898.2,143.1,802.1,626.2,10.2,33.5,0.7186,6.3
4627.0,4.6,-999.0,-999.0,605.3,-999.0,225.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4628.0,0.9,996.2,-999.0,91.3,820.2,62.1,1238.1,612.2,18.7,124.3,39.772,2.5
4629.0,-999.0,951.2,-999.0,256.3,823.2,138.1,972.1,961.2,14.5,51.5,1.3579,7.1
4630.0,1.9,1153.2,-999.0,84.3,765.2,89.1,1806.1,1013.2,26.2,84.5,42.217,11.2
4631.0,4.7,1357.2,-999.0,295.3,620.2,206.1,2195.1,1622.2,33.8,55.5,42.739,25.6
4632.0,3.7,1252.2,-999.0,451.3,499.2,99.1,2001.1,1374.2,20.7,124.7,44.845,20.9
4633.0,3.9,1277.2,-999.0,401.3,586.2,188.1,1846.1,1226.2,29.5,72.9,44.254,19.3
4634.0,2.8,1248.2,-999.0,324.3,608.2,129.1,1784.1,1230.2,26.5,94.7,48.118,15.9
4635.0,3.1,1094.2,-999.0,170.3,888.2,122.1,1545.1,1105.2,22.1,48.1,1.9789,12.7
4636.0,1.2,889.2,-999.0,74.3,956.2,79.1,1570.1,760.2,20.6,99.9,35.809,6.4
4637.0,1.6,1179.2,43.1,95.3,1328.2,92.1,1362.1,671.2,10.6,115.9,2.3056,5.0
4638.0,1.7,1047.2,-999.0,85.3,939.2,71.1,1647.1,1081.2,16.6,140.5,39.397,6.5
4639.0,-999.0,970.2,-999.0,-999.0,1043.2,-999.0,1462.1,608.2,18.0,99.9,30.505,5.0
4640.0,-999.0,971.2,-999.0,-999.0,808.2,-999.0,1389.1,876.2,14.7,158.1,39.346,6.9
4641.0,2.0,1150.2,-999.0,276.3,669.2,149.1,1243.1,1042.2,13.7,127.1,3.0571,5.9
4642.0,0.6,903.2,-999.0,-999.0,1070.2,-999.0,1458.1,550.2,27.9,87.5,48.217,2.7
4643.0,0.7,791.2,-999.0,176.3,1186.2,97.1,802.1,608.2,4.4,87.9,1.2025,2.2
4644.0,3.2,1304.2,357.1,232.3,772.2,119.1,1747.1,1405.2,14.9,88.3,2.3221,14.8
4645.0,-999.0,1096.2,-999.0,118.3,687.2,122.1,1694.1,865.2,32.1,49.9,35.089,13.9
4646.0,1.2,904.2,-999.0,134.3,1033.2,100.1,807.1,398.2,8.4,80.7,1.4293,2.3
4647.0,1.0,971.2,-999.0,28.3,820.2,40.1,1637.1,811.2,25.2,107.9,5.167,6.2
4648.0,1.8,1071.2,-999.0,179.3,763.2,94.1,1504.1,942.2,22.6,107.5,43.558,8.9
4649.0,4.3,1480.2,460.1,215.3,622.2,122.1,2162.1,1623.2,20.9,108.9,39.682,21.0
4650.0,0.6,770.2,-999.0,100.3,2683.2,63.1,839.1,480.2,11.6,76.1,1.6477,1.4
4651.0,0.3,876.2,-999.0,180.3,993.2,122.1,894.1,572.2,4.4,99.5,1.3498,3.5
4652.0,5.3,1645.2,832.1,284.3,599.2,177.1,2228.1,1909.2,27.1,53.7,2.9209,30.6
4653.0,2.1,1093.2,-999.0,166.3,666.2,82.1,1676.1,733.2,32.8,66.1,48.061,10.1
4654.0,1.3,985.2,-999.0,205.3,878.2,97.1,1056.1,902.2,7.8,143.9,2.3725,3.6
4655.0,0.6,956.2,-999.0,38.3,1043.2,59.1,1398.1,701.2,18.5,103.5,32.557,3.1
4656.0,-999.0,909.2,41.1,34.3,1236.2,49.1,1302.1,558.2,14.8,99.9,2.584,2.5
4657.0,1.2,911.2,-999.0,-999.0,947.2,-999.0,1170.1,839.2,11.7,146.9,3.097,4.2
4658.0,0.8,970.2,42.1,-999.0,1196.2,-999.0,1351.1,969.2,14.0,107.9,2.6503,3.6
4659.0,-999.0,942.2,-999.0,-999.0,979.2,-999.0,1303.1,734.2,17.3,133.5,39.061,4.0
4660.0,1.9,1049.2,-999.0,350.3,826.2,198.1,923.1,979.2,3.8,67.9,0.9196,7.1
4661.0,-999.0,820.2,-999.0,-999.0,1221.2,-999.0,871.1,466.2,8.2,95.7,1.6471,1.1
4662.0,4.1,1209.2,-999.0,614.3,618.2,135.1,1708.1,1392.2,17.0,100.7,2.974,18.8
4663.0,1.1,920.2,-999.0,131.3,1005.2,95.1,916.1,813.2,3.7,110.9,1.4257,3.2
4664.0,1.3,954.2,-999.0,180.3,940.2,88.1,981.1,891.2,2.2,146.3,1.6867,3.4
4665.0,2.0,1136.2,-999.0,265.3,594.2,130.1,1350.1,1052.2,23.7,69.7,3.0958,9.6
4666.0,1.8,1051.2,-999.0,102.3,911.2,90.1,1561.1,921.2,28.5,47.3,2.7949,10.8
4667.0,0.6,881.2,-999.0,69.3,1175.2,58.1,1251.1,630.2,23.8,78.3,33.967,3.5
4668.0,2.9,1193.2,-999.0,245.3,667.2,151.1,1924.1,1370.2,25.8,82.1,40.153,14.6
4669.0,1.6,1043.2,-999.0,-999.0,798.2,-999.0,1155.1,992.2,9.2,145.9,2.6287,5.9
4670.0,5.1,1257.2,-999.0,379.3,524.2,129.1,2245.1,1647.2,19.3,97.7,32.353,27.6
4671.0,1.7,961.2,-999.0,217.3,865.2,108.1,1212.1,811.2,15.7,120.1,31.882,5.0
4672.0,1.8,881.2,-999.0,330.3,911.2,116.1,1074.1,793.2,13.5,74.3,1.8049,6.4
4673.0,-999.0,768.2,-999.0,24.3,1183.2,37.1,1402.1,606.2,20.9,100.7,36.721,2.1
4674.0,1.7,982.2,-999.0,79.3,784.2,91.1,1561.1,1002.2,28.5,68.9,4.042,8.2
4675.0,4.6,1256.2,-999.0,255.3,660.2,170.1,2151.1,1380.2,30.9,54.5,35.596,25.0
4676.0,-999.0,831.2,-999.0,32.3,1269.2,41.1,1386.1,535.2,14.1,135.7,32.461,2.2
4677.0,-999.0,883.2,-999.0,-999.0,1019.2,-999.0,1025.1,607.2,9.5,141.9,2.6158,1.6
4678.0,3.0,1283.2,-999.0,373.3,581.2,129.1,1354.1,1356.2,11.1,134.3,2.7298,13.3
4679.0,3.7,1428.2,-999.0,487.3,465.2,146.1,1580.1,1629.2,13.3,123.7,2.8939,19.7
4680.0,-999.0,1204.2,-999.0,-999.0,552.2,-999.0,1884.1,1250.2,31.6,65.3,4.534,16.5
4681.0,3.0,1140.2,-999.0,320.3,733.2,112.1,1660.1,1105.2,23.7,85.7,3.79,15.2
4682.0,-999.0,937.2,-999.0,-999.0,1136.2,-999.0,1377.1,637.2,10.0,155.5,2.9491,3.9
4683.0,2.4,1208.2,-999.0,133.3,783.2,127.1,1653.1,1018.2,32.3,37.9,2.7892,13.8
4684.0,0.7,871.2,-999.0,21.3,1062.2,35.1,1528.1,684.2,23.8,107.1,4.738,2.8
4685.0,1.2,-999.0,-999.0,145.3,-999.0,110.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4686.0,1.1,901.2,-999.0,139.3,936.2,62.1,1351.1,854.2,16.9,133.7,38.263,4.8
4687.0,1.2,955.2,-999.0,58.3,898.2,58.1,1597.1,620.2,37.2,61.1,56.986,5.1
4688.0,2.7,1207.2,324.1,189.3,813.2,113.1,1620.1,1319.2,16.6,85.3,2.4736,11.7
4689.0,1.1,951.2,-999.0,-999.0,938.2,-999.0,1077.1,779.2,8.0,150.3,2.515,2.5
4690.0,1.7,942.2,-999.0,144.3,842.2,106.1,1551.1,814.2,24.9,66.3,30.766,8.3
4691.0,0.8,998.2,-999.0,65.3,894.2,62.1,1488.1,926.2,15.0,109.5,2.8609,7.0
4692.0,3.3,1219.2,-999.0,232.3,642.2,121.1,1963.1,1410.2,28.4,79.7,45.259,15.5
4693.0,4.4,1427.2,-999.0,800.3,500.2,175.1,1481.1,1948.2,8.4,117.1,2.0209,19.4
4694.0,3.7,1522.2,-999.0,575.3,470.2,207.1,1488.1,1943.2,10.9,104.1,2.1214,17.6
4695.0,3.9,-999.0,-999.0,540.3,-999.0,289.1,-999.0,-999.0,-999.0,-1998.0,-2997.0,-999.0
4696.0,2.2,1077.2,-999.0,280.3,908.2,143.1,1406.1,935.2,33.7,39.3,30.187,12.2
4697.0,3.0,1215.2,274.1,155.3,817.2,113.1,1689.1,1015.2,27.1,44.7,2.458,15.5
4698.0,-999.0,1103.2,-999.0,-999.0,679.2,-999.0,1732.1,1085.2,35.4,33.7,2.9344,17.7
4699.0,3.9,1129.2,-999.0,331.3,689.2,169.1,1139.1,1182.2,6.8,118.3,1.8544,8.5
4700.0,1.8,1077.2,-999.0,169.3,778.2,99.1,1509.1,935.2,23.7,100.1,43.249,8.5
